geonameid;name;latitude;longitude;population;countrycode
746234;Лоне;28.75153;77.288;164810;IN
746574;Базел,Базель;47.5584;7.57327;164488;CH
746881;Зеница;44.20169;17.90397;164423;BA
746898;Золинген;51.17343;7.0845;164359;DE
746940;Фергана;40.38421;71.78432;164322;UZ
746958;Кигоме;-4.87694;29.62667;164268;TZ
746983;Кальяри,Каљари;39.20738;9.13462;164249;IT
747135;Пилзен,Плзен,Плзењ,Пльзень;49.74747;13.37759;164180;CZ
747155;Сусс;35.82539;10.63699;164123;TN
747323;Беџаја;36.75587;5.08433;164103;DZ
747340;Джелам;32.93313;73.72637;164080;PK
748167;Параку;9.33716;2.63031;163753;BJ
748870;Адони;15.62509;77.27536;163631;IN
748879;Борнмут;50.72048;-1.8795;163600;GB
748893;Сидон,Сидонъ;33.56306;35.36889;163554;LB
749274;Маради;13;7.10174;163487;NE
749279;Цу;34.73028;136.50861;163461;JP
749502;Парма;44.80266;10.32898;163457;IT
749508;Саутенд-он-Си;51.53782;0.71433;163377;GB
749644;Патра;38.24444;21.73444;163360;GR
749704;Тунчжоу;39.90395;116.66183;163326;CN
749795;Салала;17.01505;54.09237;163140;OM
750269;Айдын;37.84501;27.83963;163022;TR
750605;Леверкузен;51.0303;6.98432;162738;DE
750637;Скикда;36.87617;6.90921;162702;DZ
750735;Ла-Риоха;-29.41105;-66.85067;162620;AR
751057;Махабад;36.7631;45.7222;162434;IR
751077;Дорадус;-22.22111;-54.80556;162202;BR
751324;Абуджа;9.18052;7.17933;162135;NG
751371;Кундуз;36.72896;68.857;161902;AF
751817;Ванкувер;45.63873;-122.66149;161791;US
751838;Темпе;33.41477;-111.90931;161719;US
751971;Кокимбо;-29.95332;-71.33947;161317;CL
752278;Джилонг;-38.14711;144.36069;160991;AU
752288;Саяма;35.85295;139.41212;160843;JP
752584;Сульяна;-4.90389;-80.68528;160789;PE
752627;Малакаль;9.53342;31.66048;160765;SS
752850;Фантьет;10.93333;108.1;160652;VN
753276;Хеврон;31.52935;35.0938;160470;PS
753895;Мехиканос;13.74028;-89.21306;160317;SV
755475;Пуерто Монт,Пуэрто-Монт;-41.46574;-72.94289;160054;CL
755889;Искендерун;36.58718;36.17347;159965;TR
756135;Ояма;36.3;139.8;159936;JP
756867;Зигиншор;12.58333;-16.27194;159778;SN
757026;Асикага;36.33333;139.45;159671;JP
757033;Спрингфилд;37.21533;-93.29824;159498;US
758390;Тариха;-21.53549;-64.72956;159269;BO
758626;Неймеген;51.8425;5.85278;158732;NL
758682;Куддалоре;11.74629;79.76436;158569;IN
759123;Грeнобль,Гренобль,Гренобъл;45.16667;5.71667;158552;FR
759320;Жешув;50.04132;21.99901;158382;PL
759603;Баррейрас;-12.15278;-44.99;158292;BR
760680;Мелитополь,Мелітополь;46.84891;35.36533;158000;UA
760778;Собрал;-3.68611;-40.34972;157996;BR
760924;Садбери;46.49;-80.99001;157857;CA
762021;Пуерто Принцеса;9.73917;118.73528;157144;PH
762199;Тираспол,Тирасполь,Тираспољ,Тыраспаль;46.84028;29.64333;157000;MD
762423;Моши;-3.35;37.33333;156959;TZ
762788;Толедо;0;123.6386;156916;PH
762863;Вестонария;-26.31906;27.6486;156831;ZA
763111;Мацуэ;35.47222;133.05056;156811;JP
763166;Сиануквиль;10.60932;103.52958;156691;KH
763291;Печ;46.08333;18.23333;156649;HU
773357;Вираншехире;37.23528;39.76306;154163;TR
775183;Лимасол,Лімасол;34.675;33.03333;154000;CY
785345;Палмдейл;34.57943;-118.11646;152750;US
786690;КЕРЧЬ,Керч,Керчь;45.3607;36.4706;152195;UA
787615;Итапесерика-да-Серра;-23.71694;-46.84917;151605;BR
791606;Дили;-8.55861;125.57361;150000;TL
793111;Хаддерсфилд;53.64904;-1.78416;149017;GB
886990;Саламанка;40.42972;-3.67975;147707;ES
893697;Трондхайм,Трондхајм,Трондхейм,Тронхайм,Тронхейм;63.43049;10.39506;147139;NO
906044;Руда-Сленска;50.2584;18.85632;146189;PL
909863;Вилояти Пуэрто Плата,Сан-Феліпе-де-Пуерто-Плата;19.79344;-70.6884;146000;DO
930025;Мэйчжоу;24.29769;116.10724;144212;CN
933271;Марави;7.99861;124.29278;143568;PH
939270;Риека,Ријека,Слободна Држава Ријека;45.34306;14.40917;141172;HR
1274265;Невшехир;38.625;34.71222;75527;TR
956878;Алтай,Алтайская;47.86667;88.11667;139341;CN
964432;Порбандаром;21.64219;69.60929;138872;IN
976358;Пабне;24.00644;89.2372;137888;BD
988290;Ираклион;35.32787;25.14341;137154;GR
1005125;Љеида,Лерида;41.61667;0.61667;135919;ES
1019330;Чинхэ;35.14944;128.65972;134889;KR
1026014;Кордова;18.88584;-96.93125;134403;MX
1052944;Сингараджа;-8.112;115.08818;133784;ID
1064234;Нзерекоре;7.75624;-8.8179;132728;GN
1078553;Кадоме;34.73333;135.58333;131727;JP
1082639;Виллербан;45.76667;4.88333;131445;FR
1105776;Пилибхит;28.63098;79.80338;131008;IN
1134720;Жирардо;4.29866;-74.80468;130289;CO
1151254;Хасан;13.01426;76.10351;128531;IN
1153557;Упсала;59.8585;17.64543;127734;SE
1155139;ПЛОЦК,Плоцк;52.54682;19.70638;127474;PL
1161991;Санкти-Спиритус;21.92972;-79.4425;127069;CU
1164064;Чинандеге;12.62937;-87.13105;126387;NI
1166146;Лос-Анджелес;-37.46973;-72.35366;125430;CL
1166548;Браганса-Паулиста;-22.95194;-46.54194;125096;BR
1167821;Хартфорд;41.76371;-72.68509;124775;US
1169372;Рустенбург;-25.66756;27.24208;124064;ZA
1171965;Вольфсбург;52.42452;0;123064;DE
1174171;Маастрихт;50.84833;5.68889;122378;NL
1175082;Гетинген,Горад Гётынген,Гьотинген,Гёттинген,Ґетінґен;51.53933;9.93406;122149;DE
1177089;Тобрук;32.08361;23.97639;121052;LY
1179223;ВЛОЦЛАВЕК,Влоцлавек;52.64817;19.0678;120339;PL
1179400;Чарлстон,Чарлстън,Чарльстон;32.77657;-79.93092;120083;US
1180295;Санта-Колома-де-Граманет;41.45152;0;119717;ES
1182829;Сакатекас;22.76843;-102.58141;118562;MX
1185121;Сокоде;8.98333;1.13333;117811;TG
1185166;Пунта Аренас,Пунта Арэнас;-53.15483;-70.91129;117430;CL
1185252;Лозана,Лозанна;46.516;6.63282;116751;CH
1189638;Ньиредьхаза;47.95539;21.71671;116298;HU
1213821;ПАВЛОГРАД,Павлоград;48.53341;35.8705;115932;UA
1215957;Шокчанг;9.60333;105.98;114453;VN
1216265;Ленсинг;42.73254;-84.55553;114297;US
1217474;Анн-Арбор;42.27756;-83.74088;113934;US
1220112;Прая,Праја;14.93152;-23.51254;113364;CV
1221328;Горад Руан,Руан;49.44313;1.09932;112787;FR
1229989;МОЗЫРЬ,Мазыр,Мозир,Мозырь;52.0495;29.2456;112137;BY
1242833;ЛИСИЧАНСК,Лисичанск,Лисичанськ;48.90485;38.44207;111600;UA
1252925;Тауранга;-37.68611;176.16667;110338;NZ
1253150;Манчестер;42.99564;-71.45479;109565;US
1253278;Ливингстон;-17.84194;25.85425;109203;ZM
1253315;Порт Жантил;-0.71933;8.78151;109163;GA
1253472;Мерфрисборо;35.84562;-86.39027;108755;US
1253698;Тринкомали;0;81.2335;108420;LK
1253956;Каллифея;37.95;23;107767;GR
1254187;Иида;35.51965;137.82074;107111;JP
1254361;Пуэбло;38.25445;-104.60914;106595;US
1254589;Санта-Крус-ду-Сул;-29.7175;-52.42583;106113;BR
1254880;Тэнчжоу;35.07706;117.15176;105456;CN
1255121;Барнала;30.37205;75.54537;105016;IN
1255264;Єна,Јена,Горад Іена,Йена;50.92878;0;104712;DE
1255344;Гера;50.88029;12.08187;104659;DE
1255361;Аль-Фау;29.97421;48.47309;104569;IQ
1255597;ЕНАКИЕВО;48.23331;38.21137;104101;UA
1255763;Гардез;33.59744;69.22592;103601;AF
1256040;Эверетт;47.97898;-122.20208;103019;US
1256333;Антиок,Антиоч;38.00492;-121.80579;102372;US
1256475;Парсабад;39.6482;47.9174;101661;IR
1256673;Джиллингем;51.38914;0.54863;101187;GB
1257093;Плая-дель-Кармен;20.6274;-87.07987;100383;MX
1257410;Вустер;52.18935;-2.22001;100023;GB
1257429;БОРИСОВ,Горад Барысаў;54.2279;28.505;100000;BY
1258124;ГИРЕСУН;40.91698;38.38741;98864;TR
1258201;Кайзерслаутерн,Кајзерслаутерн;49.443;7.77161;98732;DE
1258599;Олбани,Олбані,Олбени;42.65258;-73.75623;97856;US
1258843;Аль-Мухаррак;26.25722;50.61194;97458;BH
1259026;Роанок;37.27097;-79.94143;97032;US
1259110;Линчепинг;58.41086;15.62157;96732;SE
1259157;Шверин;53.62937;11.41316;96641;DE
1259244;Сливен;42.68583;26.32917;96368;BG
1259892;Градец Кралове,Храдец Кралове;50.20923;15.83277;95195;CZ
1260134;Новра;-34.88422;150.60036;94781;AU
1260341;Стелленбос;-33.93462;18.86676;94263;ZA
1260868;Лера;10.38697;8.57262;93290;NG
1261086;Горад Нумеа,Нумеа;-22.27631;166.4572;93060;NC
1261258;Лувен,Льовен,Лёвен;50.87959;4.70093;92892;BE
1261580;Вакавил;38.35658;-121.98774;92428;US
1261739;Барлетта;41.31183;16.29077;92094;IT
1261823;Винтертур,Вінтертур,Горад Вінтэртур;47.5;0;91908;CH
1262092;КОНСТАНТИНОВКА,Константиновка,Костянтинівка;48.5277;37.7069;91259;UA
1262209;Гельсінборг,Хелсингборг,Хелсингбори,Хельсингборг;56.04673;12.69437;91025;SE
1262672;КР.ЛУЧ,Красний Луч;48.13954;38.93715;90005;UA
1263022;Сантана-ду-Ливраменту;-30.89083;-55.53278;89694;BR
1263151;Валона,Вльора,Влёра;40.46667;19.48972;89546;AL
1263580;Валье-де-Ла-Паскуа;9.21554;-66.00734;89080;VE
1263898;Ханау;50.13423;8.91418;88648;DE
1264075;Санта Барбара;34.42083;-119.69819;88410;US
1264523;Эль-Пуэрто-де-Санта-Мария;36.59389;-6.23298;87696;ES
1264700;Монктон;46.11594;-64.80186;87467;CA
1265163;Маланже;-9.54015;16.34096;87046;AO
1265607;Рухенгери;-1.49984;29.63497;86685;RW
1265821;Нитра;48.30763;18.08453;86329;SK
1265886;Бердичев,Бердичів;49.89928;28.60235;86250;UA
1266217;Османабад;18.18158;76.0389;85521;IN
1266518;Курбевуа;48.89672;2.25666;85158;FR
1266744;Гавиржов,Гавіршов;49.77984;18.43688;84914;CZ
1267090;Сент-Олбанс,Сент-Элбанс;51.75;-0.33333;84561;GB
1267187;Вилхелмсхафен,Вильгельмсхафен,Вільгельмсгафен,Горад Вільгельмсхафен;53.52998;8.11253;84393;DE
1268007;Лече,Лечче,Леће;40.35703;18.17202;83303;IT
1268135;Гвадалахара;40.63333;-3.16667;83039;ES
1268257;Трейси;37.73965;-121.42522;82922;US
1268339;Кралево,Краљево;43.72583;20.68944;82846;RS
1268662;Ізмаїл,Измаил,Измаїл;45.34929;28.84079;82485;UA
1268799;Банска Бистрица,Бањска Бистрица;48.73946;19.15349;82336;SK
1269093;Печ,Пећ;42.65913;20.28828;81800;XK
1269269;Понтеведра;42.431;-8.64435;81576;ES
1269422;КОНИН;52.22338;18.25121;81258;PL
1269509;Нирмала;19.09685;78.34406;80982;IN
1269665;Уиган;53.53333;-2.61667;80788;GB
1269834;Варезе;45.82908;8.82193;80511;IT
1270032;Намибе;-15.19611;12.15222;80149;AO
1270216;Стоктон-он-Тис;54.56848;-1.3187;79957;GB
1270484;Сиди-Слимане;34.26478;-5.92598;79437;MA
1270787;Мерсед;37.30216;-120.48297;78958;US
1271083;Тюменский;42.96611;129.8425;78719;CN
1271476;Аль-Хая;32.17419;46.04345;78272;IQ
1271888;Хаккари;37.57444;43.74083;77699;TR
1272051;Лисберн;54.52337;-6.03527;77506;GB
1272061;КАРС,Карс;40.60199;43.09495;77486;TR
1272181;Шулань;44.41667;126.95;77420;CN
1272606;Сан-Матеус;-18.71611;-39.85889;77117;BR
1272720;Думьят;31.41648;31.81332;76839;EG
1272857;Горад Люксембург,Луксембург,Люксембург;49.61167;0;76684;LU
1273369;Лаэ;-6.72208;146.98469;76255;PG
1273618;Скрентон;41.40897;-75.66241;76089;US
1273802;Дельменхорст;53.0511;8.63091;75893;DE
1274574;Казерта;41.08322;14.33493;75208;IT
1275339;Гиссен;50.58333;0;74411;DE
1275593;Безије,Безье,Безје;43.34762;3.21899;74081;FR
1275818;Гран-Бассам;0;-3.73884;73772;CI
1276058;Корисник:Славен Косановић/Мелиља,Мелила,Мелилья,Мелиља;35.29369;-2.93833;73460;ES
1276449;ЗУГДИДИ,Зугдиди;42.5088;41.87088;73006;GE
1276736;Алмело;52.35667;0;72725;NL
1276948;Конджу,Конджу-си;36.45556;127.12472;72435;KR
1277273;Феодосия,Феодосія;45.03677;35.37789;72052;UA
1277661;Сен-Жан-сюр-Ришелье;45.31678;-73.26586;71613;CA
1277909;Нордерштедт;53.6859;9.98041;71439;DE
1278100;Люнебург;53.2509;10.41409;71260;DE
1278698;Санкт-Галлен;47.42391;9.37477;70572;CH
1278703;Пабьянице,Пабянице,Пабјањице;51.66446;19.35473;70542;PL
1279027;Каракол,Пржевальск;42.49068;78.39362;70171;KG
1279154;Горад Каны,Кан,Канни,Каннт?,Канны;43.55135;7.01275;70011;FR
1282770;Шрусбери,Шрюсбъри;52.71009;-2.75208;69519;GB
1283460;Хаселт;50.93106;5.33781;69222;BE
1290596;Рагуза;36.92824;14.71719;68956;IT
1311874;Ашаффенбург;49.97704;9.15214;68551;DE
1336144;КРАСНОВОДСК,Красноводск,Туркменбаші;40.02216;52.95518;68292;TM
1344069;Толга;34.72224;5.37845;68246;DZ
1349357;Нойбранденбурге;53.56414;13.27532;68082;DE
1465910;Свердловск,Село имени Свердлова;48.08964;39.65243;68000;UA
1513364;Цусима;35.16667;136.71667;67658;JP
1514192;Санта-Инес;-3.66667;-45.38;67424;BR
1517323;Бейт-Шемеш;31.74959;34.98877;67100;IL
1519244;Кастеламаре ди Стабија;40.71551;14.48914;66929;IT
1524958;Саваннакхет;16.56504;104.75273;66553;LA
1528193;Велико Търново;43.08124;25.62904;66217;BG
1528796;Бурдур;37.72028;30.29083;66158;TR
1546102;Замосць;50.72314;23.25196;66034;PL
1567723;Лихтенбурге;-26.152;26.15968;65863;ZA
1580410;Естепона;36.42764;-5.14589;65592;ES
1584661;Колмар,Кольмар;48.08333;7.36667;65405;FR
1605024;Бекешчаба;46.68333;21;65206;HU
1606250;Ташкурган;36.69736;67.69826;64933;AF
1607017;Каранджа;20.48263;77.48748;64734;IN
1607793;Ла-Линеа-де-ла-Консепсьон;36.16809;-5.34777;64595;ES
1608541;Имола;44.35227;11.71582;64348;IT
1609350;Гейдельберг;-26.50476;28.35921;64199;ZA
1610943;Харцызск;48.04243;38.14728;64000;UA
1619437;Канчанабури;14.00412;99.54832;63699;TH
1621613;Ужице,?жице;43.85861;19.84878;63577;RS
1625822;Борос;57.72101;0;63223;SE
1626560;Токмак,Токмок;42.84194;75.30149;63047;KG
1629001;Белхатов,Белхатув;51.36883;19.35671;62896;PL
1631637;Монтебелло;34.00946;-118.10535;62500;US
1632903;Хиросима;42.97583;141.56722;62370;JP
1634131;СЛУЦК,Слуцак,Слуцк;53.0274;27.5597;62228;BY
1637510;Феркеседугу;0;-5.19449;62008;CI
1640044;Елгава,Елґава;56.65;23.71278;61791;LV
1642317;Лишать;43.30472;124.32778;61584;CN
1643920;Кальтаниссетта;37.48774;14.04497;61438;IT
1646698;Виареджио;43.87354;0;61103;IT
1647936;Горад Жодзіна,ЖОДИНО,Жодзiна,Жодзіна,Жодино;54.0985;28.3331;61007;BY
1655199;Горад Ландсхут,Ландсгут,Ландсхут;48.53333;0;60488;DE
1671566;Банфору;10.63333;-4.76667;60288;BF
1672551;Сьодертале,Сьодертеле,Сьодертелие;59.19554;17.62525;60279;SE
1683881;Бенсонхерст;40.60177;-73.99403;60000;US
1688253;Киссимми;28.30468;-81.41667;59682;US
1690019;Сонсонате;13.71889;-89.72417;59468;SV
1692685;ЛАППЕНРАНТА,Лаппеенранта;61.05871;28.18871;59276;FI
1700868;Бруклин;42.33176;-71.12116;58732;US
1704781;Уттарадит;17.62557;100.09421;58313;TH
1706090;Аракрус;-19.82028;-40.27333;58271;BR
1708056;Лорьян;47.75;-3.36667;58112;FR
1710518;Сарсель;49;2.38333;57979;FR
1711982;Иври-сюр-Сен;48.81568;2.38487;57897;FR
1714441;Герлиц,Герліц,Гьорлиц,Гёрлиц;51.15518;14.98853;57751;DE
1791779;Баден-Баден;48.7606;8.23975;54239;DE
1793505;Нойштадт-ан-дер-Вайнштрассе;49.35009;8.13886;53984;DE
1794903;Леньяно;45.59597;8.90784;53797;IT
1796663;Вашингтон;54.9;-1.51667;53526;GB
1797575;ЙОЭНСУУ,Йоенсу;62.60118;29.76316;53388;FI
