geonameid;name;asciiname;altnames;lat;long;fclass;fcode;ccode;cc2;acode1;acode2;acode3;acode4;pop;elev;gtopo;tz;mdate
541573;Krasnyy Oktyabr’;Krasnyy Oktyabr';KRASN.OKTJABR',Krasn.Oktjabr,Krasnyj Oktjabr',Krasnyy Oktyabr',Krasnyy Oktyabr’,КРАСН.ОКТЯБРЬ,Красный Октябрь;51.54018;45.70382;P;PPL;RU;;67;;;;3303;;280;Europe/Volgograd;17.01.2012
569841;Chashnikovo;Chashnikovo;Chashnikovo,Tsjasjnikovo,Чашниково;56.03333;37.16667;P;PPL;RU;;47;;;;3300;;213;Europe/Moscow;17.01.2012
563534;El’brus;El'brus;Ehl'brus,El'brus,Elbrus,El’brus,Gagishi,Gyagishch,Ialbuzi,Эльбрус;43.2577;42.64435;P;PPL;RU;;22;;;;3300;;1792;Europe/Moscow;17.01.2012
563407;Essoyla;Essoyla;Ehssojla,Essojla,Essoyla,Jessoila,Эссойла;61.86983;33.14901;P;PPL;RU;;28;;;;3300;;103;Europe/Moscow;23.11.2010
474004;Veshchevo;Veshchevo;Heinijoki,Heinjoki,Kheynioki,Kheynyoki,Veshchevo,Veshhevo,Vesjtsjevo,Вещево;60.73107;29.18305;P;PPL;RU;;42;;;;3300;;28;Europe/Moscow;17.01.2012
555933;Ishnya;Ishnya;Ishnja,Ishnya,Isjnja,Ишня;57.1907;39.36004;P;PPL;RU;;88;;;;3297;;98;Europe/Moscow;17.01.2012
518972;Novocheremshansk;Novocheremshansk;NOVOCHEREMSHANSK,Novocheremshansk,Novotsjeremsjansk,Stantsiya Salavan,Staryy Salavan,Staryy Salaven,НОВОЧЕРЕМШАНСК,Новочеремшанск;54.35714;50.16662;P;PPL;RU;;81;;;;3294;;68;Europe/Moscow;17.01.2012
518619;Novaya Malykla;Novaya Malykla;Nov.Malykla,Novaja Malykla,Novaya Malykla,Novomalykla,Нов.Малыкла,Новая Малыкла;54.2;49.95;P;PPL;RU;;81;;;;3292;;76;Europe/Moscow;17.01.2012
500184;Ryabovo;Ryabovo;RJABOVO,Rjabovo,Ryabovo,РЯБОВО,Рябово;59.4;31.13333;P;PPL;RU;;42;;;;3292;;51;Europe/Moscow;17.01.2012
541256;Krechevitsy;Krechevitsy;KRECHEVICY,Krechevicy,Krechevitsy,Kretsjevitsy,КРЕЧЕВИЦЫ,Кречевицы;58.61703;31.40101;P;PPL;RU;;52;;;;3287;;34;Europe/Moscow;17.01.2012
501625;Rognedino;Rognedino;ROGNEDINO,Rognedino,РОГНЕДИНО,Рогнедино;53.80147;33.5576;P;PPL;RU;;10;;;;3287;;208;Europe/Moscow;17.01.2012
479198;Ulu-Telyak;Ulu-Telyak;ULU-TELJAK,Ulu-Teljak,Ulu-Telyak,УЛУ-ТЕЛЯК,Улу-Теляк;54.9157;56.9827;P;PPL;RU;;8;;;;3287;;131;Asia/Yekaterinburg;17.01.2012
580616;Ashitkovo;Ashitkovo;Ashitkovo,Asjitkovo,Ашитково;55.45173;38.59518;P;PPL;RU;;47;;;;3285;;115;Europe/Moscow;17.01.2012
1508285;Chemal;Chemal;CHEMAL,Chemal,Chemla,Tsjemal,ЧЕМАЛ,Чемал;51.41111;86.005;P;PPL;RU;;3;;;;3284;;428;Asia/Omsk;17.01.2012
1505496;Irtyshskiy;Irtyshskiy;Irtyshskij,Irtyshskiy,Irtysjskij,Иртышский;54.81426;73.58722;P;PPL;RU;;54;;;;3284;;83;Asia/Omsk;17.01.2012
1491535;Sokolovo;Sokolovo;Sokolovo,Sonolovo,Соколово;52.5318;84.7896;P;PPL;RU;;4;;;;3281;;199;Asia/Omsk;17.01.2012
498785;Sapernoye;Sapernoye;Sapernoe,Sapernoje,Sapernoye,Саперное;60.71673;29.95046;P;PPL;RU;;42;;;;3280;;49;Europe/Moscow;17.01.2012
2019118;Nizhniy Tsasuchey;Nizhniy Tsasuchey;Nizhnij Casuchej,Nizhniy Tsasuchey,Nizjnij Tsasutsjej,Нижний Цасучей;50.51667;115.13333;P;PPL;RU;;93;;;;3278;;612;Asia/Yakutsk;17.01.2012
571492;Brusyanka;Brusyanka;Brusianskij,Brusjanka,Brusjanskij,Brusyanka,Brusyanskiy,Брусянка,Брусянский;53.98492;38.03593;P;PPL;RU;;76;;;;3277;;195;Europe/Moscow;17.01.2012
528521;Matveyevka;Matveyevka;Matveevka,Matveyevka,Matveyevskiy,Матвеевка;52.15;56.18333;P;PPL;RU;;55;;;;3276;;185;Asia/Yekaterinburg;17.01.2012
2021207;Kurort-Darasun;Kurort-Darasun;Darasun,KURORT DARASUN,Kurort Darasun,Kurort-Darasun,КУРОРТ ДАРАСУН,Курорт-Дарасун;51.19905;113.71599;P;PPL;RU;;93;;;;3275;;791;Asia/Yakutsk;17.01.2012
489495;Sredniy Ikorets;Sredniy Ikorets;Sredne Ikorets,Srednij Ikorec,Srednij Ikorets,Sredniy Ikorets,Средний Икорец;51.06749;39.75838;P;PPL;RU;;86;;;;3273;;87;Europe/Moscow;17.01.2012
490747;Soluno-Dmitriyevskoye;Soluno-Dmitriyevskoye;Soluno-Dmitrievskoe,Soluno-Dmitrijevskoje,Soluno-Dmitriyevskoye,Солуно-Дмитриевское;44.4074;42.724;P;PPL;RU;;70;;;;3270;;357;Europe/Moscow;17.01.2012
463229;Zhemtala;Zhemtala;Zhemtala,Zjemtala,Жемтала;43.28408;43.65586;P;PPL;RU;;22;;;;3266;;771;Europe/Moscow;17.01.2012
560281;Gorbatovka;Gorbatovka;GORBATOVKA,Gorbatovka,ГОРБАТОВКА;56.25716;43.74577;P;PPL;RU;;51;;;;3265;;86;Europe/Moscow;28.02.2012
547927;Kiyasovo;Kiyasovo;Kijasovo,Kiyasovo,Киясово;56.34907;53.12439;P;PPL;RU;;80;;;;3265;;168;Europe/Samara;17.01.2012
799386;Lutkun;Lutkun;Lutkun,Луткун;41.48084;47.68578;P;PPL;RU;;17;;;;3264;;1121;Europe/Moscow;19.01.2012
477004;Varlamovo;Varlamovo;Varlamovo,Варламово;53.1897;48.4226;P;PPL;RU;;65;;;;3264;;89;Europe/Samara;17.01.2012
546845;Kochevo;Kochevo;Kochevo,Kotsjevo,Кочево;59.5974;54.3147;P;PPL;RU;;90;;;;3261;;160;Asia/Yekaterinburg;05.04.2012
498366;Savasleyka;Savasleyka;Savaslejka,Savasleyka,Savostleyka,Саваслейка;55.4606;42.3207;P;PPL;RU;;51;;;;3261;;92;Europe/Moscow;17.01.2012
493228;Shuya;Shuya;SHUJA,Shuya,Sjuja,Suoju,ШУЯ,Шуя;61.95251;34.23271;P;PPL;RU;;28;;;;3261;;75;Europe/Moscow;26.11.2010
479553;Ufimskiy;Ufimskiy;UFIMSKIJ,Ufimka,Ufimskij,Ufimskiy,УФИМСКИЙ,Уфимский;56.7084;58.0517;P;PPL;RU;;71;;;;3260;;223;Asia/Yekaterinburg;17.01.2012
553609;Kamenka;Kamenka;KAMENKA,Kamenka,КАМЕНКА,Каменка;65.8835;44.1272;P;PPL;RU;;6;;;;3258;;9;Europe/Moscow;05.04.2012
511435;Pereleshinskiy;Pereleshinskiy;PERELESHINSKIJ,Pereleshinskij,Pereleshinskiy,Perelesjinskij,ПЕРЕЛЕШИНСКИЙ,Перелешинский;51.7148;40.1953;P;PPL;RU;;86;;;;3257;;161;Europe/Moscow;17.01.2012
516710;Nurma;Nurma;Nurma,Нурма;59.55;31.01667;P;PPL;RU;;42;;;;3256;;59;Europe/Moscow;17.01.2012
551736;Katunino;Katunino;Katunino,Lakhta,Катунино;64.3862;40.6298;P;PPL;RU;;6;;;;3255;;20;Europe/Moscow;17.01.2012
578076;Belgatoy;Belgatoy;Belgatay,Belgatoj,Belgatoy,Belgazoi,Kurgannoe,Kurgannoye,Белгатой,Курганное;43.18996;45.83082;P;PPL;RU;;12;;;;3254;;199;Europe/Moscow;17.01.2012
473546;Vinogradnyy;Vinogradnyy;Gastagayka,Gostagayka,Vinogradnyj,Vinogradnyy,Виноградный;45.0561;37.32125;P;PPL;RU;;38;;;;3250;;12;Europe/Moscow;17.01.2012
540690;Kruglolesskoye;Kruglolesskoye;Kruglolesskoe,Kruglolesskoje,Kruglolesskoye,Kruglolyesskoe,Круглолесское;44.65889;42.81417;P;PPL;RU;;70;;;;3249;;452;Europe/Moscow;17.01.2012
1494745;Podsineye;Podsineye;Podsinee,Podsineje,Podsineye,Podsinyaya,Подсинее;53.66583;91.53639;P;PPL;RU;;31;;;;3249;;251;Asia/Krasnoyarsk;17.01.2012
515082;Ordzhonikidzevskiy;Ordzhonikidzevskiy;Ordzhonikidzevskij,Ordzhonikidzevskiy,Ordzjonikidzevskij,Орджоникидзевский;43.84233;41.89636;P;PPL;RU;;27;;;;3246;;810;Europe/Moscow;17.01.2012
527580;Mendeleyevo;Mendeleyevo;Mendeleevo,Mendelejevo,Mendeleyevo,Менделеево;58.16976;54.99634;P;PPL;RU;;90;;;;3245;;214;Asia/Yekaterinburg;17.01.2012
1504716;Kanashevo;Kanashevo;Kanashevo,Kanasjevo,Канашево;55.2169;62.0634;P;PPL;RU;;13;;;;3244;;180;Asia/Yekaterinburg;17.01.2012
469341;Yam;Yam;Starry Frolovskiy Yam,Stary Yam,Staryy Yam,Yam;55.48785;37.74458;P;PPL;RU;;47;;;;3244;;125;Europe/Moscow;17.01.2012
471820;Voroshnvo;Voroshnevo;Voroshnevo,Voroshnvo,Vorosjnevo,Ворошнево;51.65278;36.01722;P;PPL;RU;;41;;;;3244;;165;Europe/Moscow;17.01.2012
561251;Glebychevo;Glebychevo;Glebychevo,Glebytsevo,Glebytsjevo,Glebytevo,Makslahti,Rompotti,Sprengtporten,Глебычево;60.43868;28.71826;P;PPL;RU;;42;;;;3243;;34;Europe/Moscow;19.12.2011
541661;Krasnyy Kurgan;Krasnyy Kurgan;Krasnyj Kurgan,Krasnyy Kurgan,Красный Курган;43.94222;42.61083;P;PPL;RU;;27;;;;3243;;857;Europe/Moscow;17.01.2012
1494941;Pirovskoye;Pirovskoye;Pirovsk,Pirovskoe,Pirovskoje,Pirovskoye,Пировское;57.6188;92.2657;P;PPL;RU;;91;;;;3241;;159;Asia/Krasnoyarsk;04.08.2012
1507638;Chunoyar;Chunoyar;Chunojar,Chunoyar,Tsjunojar,Чунояр;57.4483;97.3286;P;PPL;RU;;91;;;;3240;;167;Asia/Krasnoyarsk;05.04.2012
2020887;Lazo;Lazo;Lazo,Лазо;45.87194;133.65583;P;PPL;RU;;59;;;;3240;;82;Asia/Vladivostok;17.01.2012
467134;Yershichi;Yershichi;Ershichi,Jersjitsji,Yershichi,Ершичи;53.6725;32.75417;P;PPL;RU;;69;;;;3239;;175;Europe/Moscow;17.01.2012
2012530;Zhigansk;Zhigansk;Shigansk,Zhigansk,Zjigansk,Жиганск;66.76972;123.37111;P;PPL;RU;;63;;;;3237;;53;Asia/Yakutsk;17.01.2012
565892;Dneprovskaya;Dneprovskaya;Dneprovskaja,Dneprovskaya,Dnjeprowskaja,Днепровская;45.62359;38.80807;P;PPL;RU;;38;;;;3236;;12;Europe/Moscow;17.01.2012
528288;Maykor;Maykor;Majkor,Maykor,Maykorskiy,Майкор;59.0047;55.8784;P;PPL;RU;;90;;;;3236;;114;Asia/Yekaterinburg;05.04.2012
514906;Orlovka;Orlovka;Orlovka,Орловка;44.69139;44.17444;P;PPL;RU;;70;;;;3236;;115;Europe/Moscow;17.01.2012
505271;Primorsk;Primorsk;Lugo-Vodyanoye,Lugo-Vodyanskoye,PRIMORSK,Primorsk,Vodyanoe,Vodyanoye,ПРИМОРСК,Приморск;49.26532;45.02889;P;PPL;RU;;84;;;;3235;;20;Europe/Volgograd;17.01.2012
2121103;Sokol;Sokol;Barishiyatakoe,Otani,SOKOL,Sokol,tani,СОКОЛ,Сокол;47.23333;142.75;P;PPL;RU;;64;;;;3228;;27;Asia/Sakhalin;17.01.2012
551535;Kazaki;Kazaki;Kagaki,Kasaki,Kazaki,Казаки;52.62484;38.26488;P;PPL;RU;;43;;;;3227;;145;Europe/Moscow;17.01.2012
537760;Kuznechikha;Kuznechikha;Kuznechikha,Kuznetsjikha,Кузнечиха;57.21606;42.33477;P;PPL;RU;;21;;;;3227;;124;Europe/Moscow;17.01.2012
503401;Pyshchug;Pyshchug;Pyshchug,Pyshhug,Pysjtsjug,Пыщуг;58.88726;45.71341;P;PPL;RU;;37;;;;3226;;171;Europe/Moscow;17.01.2012
532463;Lyubytino;Lyubytino;Beloye,LJUBYTINO,Ljubytino,Lyubytino,ЛЮБЫТИНО;58.81222;33.39222;P;PPL;RU;;52;;;;3225;;71;Europe/Moscow;17.01.2012
538739;Kurkent;Kurkent;Kurkent,Куркент;41.71199;48.11531;P;PPL;RU;;17;;;;3224;;580;Europe/Moscow;17.01.2012
505376;Prigorodnyy;Prigorodnyy;Prigorodnyj,Prigorodnyy,Пригородный;51.76608;55.26648;P;PPL;RU;;55;;;;3222;;98;Asia/Yekaterinburg;17.01.2012
501978;Revyakino;Revyakino;REVJAKINO,Revjakino,Revyakino,Rewjakino,РЕВЯКИНО,Ревякино;54.36517;37.66249;P;PPL;RU;;76;;;;3220;;259;Europe/Moscow;28.02.2012
2019167;Nizhniy Bestyakh;Nizhniy Bestyakh;Bestyakh,Nizhnij Bestjakh,Nizhniy Bestyakh,Nizjnij Bestjakh,Нижний Бестях;61.95944;129.90861;P;PPL;RU;;63;;;;3218;;136;Asia/Yakutsk;17.01.2012
542133;Krasnoyarskiy;Krasnoyarskiy;KRASNOJARSKIJ,Krasnojarskij,Krasnoyarskiy,КРАСНОЯРСКИЙ,Красноярский;51.965;59.89667;P;PPL;RU;;55;;;;3218;;318;Asia/Yekaterinburg;17.01.2012
1488288;Uspenka;Uspenka;Uspenka,Успенка;56.80158;69.22702;P;PPL;RU;;78;;;;3217;;121;Asia/Yekaterinburg;17.01.2012
2122334;Otrada;Otrada;Chikappunai,Otrada,Otradnoye,Tikappunai,Tikappunay,Отрада;44.06944;145.86389;P;PPL;RU;;JA;;;;3215;;28;Asia/Magadan;29.01.2010
537893;Kuzino;Kuzino;KUZINO,Kuzino,КУЗИНО,Кузино;57.0224;59.4412;P;PPL;RU;;71;;;;3213;;326;Asia/Yekaterinburg;17.01.2012
2609904;Donskoye;Donskoye;Donskoe,Donskoje,Donskoye,Gross Dirschkeim,Gross Dirshkaym,Донское;54.93842;19.96821;P;PPL;RU;;23;;;;3212;;39;Europe/Kaliningrad;17.01.2012
471639;Voskresenskoye;Voskresenskoye;Voskresenskoe,Voskresenskoye,Воскресенское;51.82478;46.93508;P;PPL;RU;;67;;;;3211;;33;Europe/Volgograd;17.01.2012
1511146;Azanka;Azanka;Azanka,Азанка;58.04012;64.78927;P;PPL;RU;;71;;;;3210;;82;Asia/Yekaterinburg;17.01.2012
549191;Khryashchevka;Khryashchevka;Khrjashhevka,Khrjasjtsjevka,Khryashchevka,Khryashcheyevka,Хрящевка;53.8119;49.0916;P;PPL;RU;;65;;;;3210;;65;Europe/Samara;17.01.2012
578641;Bavleny;Bavleny;BAVLENY,Bavieni,Bavleny,БАВЛЕНЫ,Бавлены;56.39448;39.56504;P;PPL;RU;;83;;;;3209;;190;Europe/Moscow;17.01.2012
1498161;Muzhi;Muzhi;Muzhi,Muzji,Мужи;65.36667;64.66667;P;PPL;RU;;87;;;;3209;;30;Asia/Yekaterinburg;17.01.2012
496204;Shaami-Yurt;Shaami-Yurt;Saami-Jurt,Saman-Yurt,Sawmin-Yurt,ShaImin-Jurt,Shaami-Jurt,Shaami-Yurt,Shama-Yurt,Shaman-Jurt,Shaman-Yurt,Sjaami-Jurt,Zelenaja Rosca,Zelenaya Rosha,Zelenaya Roshcha,Zeljonaja Roshha,Zelnaja Roa,Zelnaya Roshcha,aman-Yurt,awmin-Yurt,aami-Jurt,Зелёная Роща,ШаІмин-Юрт,Шаами-Юрт,Шаман-Юрт;43.22632;45.39203;P;PPL;RU;;12;;;;3209;;180;Europe/Moscow;04.08.2012
2023778;Gusinoye Ozero;Gusinoye Ozero;Gusinoe Ozero,Gusinoje-Ozero,Gusinoozerskiy Datsan,Gusinoozyorskiy Monastery,Gusinoye Ozero,Гусиное Озеро;51.11444;106.26139;P;PPL;RU;;11;;;;3208;;563;Asia/Irkutsk;17.01.2012
2022572;Khatanga;Khatanga;Chatanga,HTG,Khatanga,Khatenga,Хатанга;71.96667;102.5;P;PPL;RU;;91;;;;3205;;59;Asia/Krasnoyarsk;04.08.2012
550516;Kharlu;Kharlu;Harlu,Kharlu,Харлу;61.8;30.95;P;PPL;RU;RU;28;;;;3200;;69;Europe/Moscow;17.01.2012
540055;Kubanskiy;Kubanskiy;Kubanskij,Kubanskiy,Кубанский;45.92917;40.58056;P;PPL;RU;;38;;;;3200;;96;Europe/Moscow;17.01.2012
512576;Parfen’yevo;Parfen'yevo;Parfen'evo,Parfen'yevo,Parfenjevo,Parfen’yevo,Парфеньево;58.48396;43.40876;P;PPL;RU;;37;;;;3200;;146;Europe/Moscow;17.01.2012
511400;Peremyshl’;Peremyshl';Peremishl,Peremyschl,Peremyshl',Peremyshl’,Peremysjl,Перемышль;54.26313;36.16063;P;PPL;RU;;25;;;;3199;;148;Europe/Moscow;17.01.2012
487464;Stodolishche;Stodolishche;Stodolishche,Stodolishe,Stodolishhe,Stodolisjtsje,Стодолище;54.18594;32.64924;P;PPL;RU;;69;;;;3198;;202;Europe/Moscow;17.01.2012
857691;Zhitnevo;Zhitnevo;Zhitnevo,Zjitnevo,Житнево;55.34233;37.91464;P;PPL;RU;;47;;;;3193;;152;Europe/Moscow;20.01.2012
502069;Reshetnikovo;Reshetnikovo;RESHETNIKOVO,Reshetnikovo,Resjetnikovo,РЕШЕТНИКОВО,Решетниково;56.45;36.56667;P;PPL;RU;;47;;;;3192;;150;Europe/Moscow;17.01.2012
1505472;Iset’;Iset';ISET',Iset,Iset',Iset’,ИСЕТЬ,Исеть;56.9779;60.3718;P;PPL;RU;;71;;;;3191;;266;Asia/Yekaterinburg;17.01.2012
576695;Besleney;Besleney;Beslenej,Besleney,Besleny,Бесленей;44.2405;41.7387;P;PPL;RU;;27;;;;3189;;570;Europe/Moscow;17.01.2012
498462;Sary-Tyuz;Sary-Tyuz;Prikubanskoye,Sary-Tjuz,Sary-Tyuz,Сары-Тюз;43.90181;41.89523;P;PPL;RU;;27;;;;3188;;767;Europe/Moscow;17.01.2012
488593;Staroutkinsk;Staroutkinsk;STAROUTKINSK,Staraya Utka,Staro-Utkinskiy Zavod,Staroutkinsk,СТАРОУТКИНСК,Староуткинск;57.23017;59.33483;P;PPL;RU;;71;;;;3188;;275;Asia/Yekaterinburg;17.01.2012
511386;Perepravnaya;Perepravnaya;Perepravnaja,Perepravnaya,Переправная;44.3366;40.7849;P;PPL;RU;;38;;;;3186;;414;Europe/Moscow;17.01.2012
546798;Kochkurovo;Kochkurovo;Kochkurovo,Kotsjkurovo,Кочкурово;54.03576;45.41845;P;PPL;RU;;46;;;;3185;;181;Europe/Moscow;17.01.2012
503453;Pychas;Pychas;PYCHAS,Pychas,Pytsjas,ПЫЧАС,Пычас;56.50332;52.44088;P;PPL;RU;;80;;;;3183;;154;Europe/Samara;17.01.2012
584104;Afonino;Afonino;Afonino,Афонино;56.26201;44.09503;P;PPL;RU;;51;;;;3182;;132;Europe/Moscow;17.01.2012
583692;Aksakovo;Aksakovo;AKSAKOVO,Aksakovo,АКСАКОВО,Аксаково;54.03333;54.15;P;PPL;RU;;8;;;;3179;;330;Asia/Yekaterinburg;17.01.2012
540042;Kuba-Taba;Kuba-Taba;Kuba-Taba,Kuba-Tapa,Куба-Таба;43.77611;43.44278;P;PPL;RU;;22;;;;3179;;471;Europe/Moscow;17.01.2012
558135;Gubskaya;Gubskaya;Gubskaja,Gubskaya,Губская;44.31639;40.63583;P;PPL;RU;;38;;;;3178;;466;Europe/Moscow;17.01.2012
534313;Lomovka;Lomovka;LOMOVKA,Lomovka,ЛОМОВКА,Ломовка;53.91944;58.36722;P;PPL;RU;;8;;;;3178;;506;Asia/Yekaterinburg;17.01.2012
2120452;Troitskoye;Troitskoye;Namikawa,Toroetsukoe,Troickoe,Troitskoje,Troitskoye,Troytskoye,Троицкое;46.92057;142.63688;P;PPL;RU;;64;;;;3176;;41;Asia/Sakhalin;17.01.2012
856673;Svetlopolyansk;Svetlopolyansk;SVETLOPOLJANSK,Svetlopoljansk,Svetlopolyansk,СВЕТЛОПОЛЯНСК;59.41836;52.36045;P;PPL;RU;;33;;;;3176;;178;Europe/Volgograd;20.01.2012
490737;Solyanka;Solyanka;Saljanka,Soljanka,Solyanka,Солянка;46.3889;48.01755;P;PPL;RU;;7;;;;3173;;232;Europe/Volgograd;17.01.2012
526354;Mirnyy;Mirnyy;Mirnyj,Mirnyy,Мирный;54.36607;48.72939;P;PPL;RU;;81;;;;3171;;82;Europe/Moscow;17.01.2012
505345;Prikubanskiy;Prikubanskiy;Prikubanskij,Prikubanskiy,Прикубанский;45.0015;41.1795;P;PPL;RU;;38;;;;3168;;165;Europe/Moscow;17.01.2012
541401;Krasnyy Tkach;Krasnyy Tkach;KRASN.TKACH,Krasniy Tkach,Krasnyj Tkach,Krasnyy Tkach,КРАСН.ТКАЧ,Красный Ткач;55.4721;39.08017;P;PPL;RU;;47;;;;3166;;132;Europe/Moscow;17.01.2012
555950;Ishley;Ishley;Ishlei,Ishlej,Ishley,Ishley-Pokrovskoye,Isjlej,Ишлей;56.02317;47.05054;P;PPL;RU;;16;;;;3160;;164;Europe/Moscow;17.01.2012
533555;Lukh;Lukh;LUKH,Lukh,ЛУХ,Лух;57.01242;42.25838;P;PPL;RU;;21;;;;3157;;109;Europe/Moscow;17.01.2012
1485397;Zaton;Zaton;ZATON,Zaton,ЗАТОН,Затон;53.29361;83.80722;P;PPL;RU;;4;;;;3157;;132;Asia/Omsk;17.01.2012
823676;Gornoye Loo;Gornoye Loo;Gornoe Loo,Gornoje Loo,Gornoye Loo,Горное Лоо;43.71294;39.60492;P;PPL;RU;;38;;;;3156;;26;Europe/Moscow;19.01.2012
1501036;Kvitok;Kvitok;KVITOK,Kvitok,КВИТОК,Квиток;56.0724;98.4813;P;PPL;RU;;20;;;;3155;;244;Asia/Irkutsk;17.01.2012
485273;Sychvo;Sychevo;Sychevo,Sychi,Sychvo,Sytsjevo,Сычево;55.95771;36.22785;P;PPL;RU;RU;47;;;;3155;;237;Europe/Moscow;20.07.2010
552555;Kardzhin;Kardzhin;Kardzhin,Kardzjin,Карджин;43.27368;44.29075;P;PPL;RU;;68;;;;3154;;367;Europe/Moscow;17.01.2012
564929;Druzhba;Druzhba;Druzhba,Дружба;44.1953;42.017;P;PPL;RU;;27;;;;3153;;580;Europe/Moscow;17.01.2012
520798;Nizhniy Baskunchak;Nizhniy Baskunchak;NIZH.BASKUNCHAK,Nizhni Baskunchak,Nizhnij Baskunchak,Nizhniy Baskunchak,НИЖ.БАСКУНЧАК,Нижний Баскунчак;48.21978;46.83105;P;PPL;RU;;7;;;;3153;;246;Europe/Volgograd;17.01.2012
1540853;Timiryazevskiy;Timiryazevskiy;Timirjazevskij,Timirjazvskij,Timiryazevskiy,Тимирязвский,Тимирязевский;54.92917;60.7625;P;PPL;RU;;13;;;;3153;;296;Asia/Yekaterinburg;20.01.2012
563395;Etoka;Etoka;Ehtoka,Etoka,Etoko,Verkhne-Etokskiy,Этока;43.91944;43.04833;P;PPL;RU;;70;;;;3152;;762;Europe/Moscow;17.01.2012
480410;Tunoshna;Tunoshna;Tunoshna,Tunoshnoye,Tunosjna,Туношна;57.54589;40.12543;P;PPL;RU;;88;;;;3152;;90;Europe/Moscow;17.01.2012
2123688;Lososina;Lososina;LOSOSINA,Lososina,ЛОСОСИНА,Лососина;48.9975;140.31064;P;PPL;RU;;30;;;;3151;;21;Asia/Vladivostok;17.01.2012
494846;Shepsi;Shepsi;Shepsi,Sjepsi,Шепси;44.0355;39.1474;P;PPL;RU;;38;;;;3151;;9;Europe/Moscow;17.01.2012
484122;Tatarskaya Pishlya;Tatarskaya Pishlya;Tatarskaja Pishlja,Tatarskaja Pisjlja,Tatarskaya Pishlya,Татарская Пишля;54.06085;44.89978;P;PPL;RU;;46;;;;3150;;157;Europe/Moscow;17.01.2012
463655;Zenzeli;Zenzeli;Zenzeli,Зензели;45.92407;47.04739;P;PPL;RU;;0;;;;3147;;233;Europe/Volgograd;17.01.2012
1503796;Khandagayty;Khandagayty;Handagaytay,Khandagajty,Khandagayty,Хандагайты;50.73333;92.05;P;PPL;RU;;79;;;;3146;;1182;Asia/Krasnoyarsk;17.01.2012
523560;Nagutskoye;Nagutskoye;Nagutsk,Nagutskaja,Nagutskoe,Nagutskoje,Nagutskoye,Нагутское;44.4415;42.8762;P;PPL;RU;;70;;;;3146;;451;Europe/Moscow;17.01.2012
519005;Novoblagodarnoye;Novoblagodarnoye;Novoblagodarnoe,Novoblagodarnoje,Novoblagodarnoye,Новоблагодарное;44.14333;42.875;P;PPL;RU;;70;;;;3146;;509;Europe/Moscow;17.01.2012
470762;Vyartsilya;Vyartsilya;VJARTSILJA,Vartsila,Vjartsilja,Vyartsilya,Vrtsil,ВЯРТСИЛЯ;62.17645;30.69296;P;PPL;RU;;28;;;;3145;;95;Europe/Moscow;17.01.2012
1484956;Zudilovo;Zudilovo;Zudilovo,Зудилово;53.4927;83.8937;P;PPL;RU;;4;;;;3144;;139;Asia/Omsk;17.01.2012
545752;Komsomolets;Komsomolets;Komsomolec,Komsomolets,Комсомолец;44.01972;43.56972;P;PPL;RU;;70;;;;3143;;320;Europe/Moscow;17.01.2012
467819;Yelkhovka;Yelkhovka;Elkhovka,Jelkhovka,Yelkhovka,Елховка;53.86668;50.28319;P;PPL;RU;;65;;;;3142;;61;Europe/Samara;17.01.2012
495102;Shedok;Shedok;Shchedok,Shedok,Sjedok,Шедок;44.2179;40.8487;P;PPL;RU;;38;;;;3142;;528;Europe/Moscow;17.01.2012
535625;Letnik;Letnik;Letnik,Letniki,Letnitskoye,Letnytskoye,Летник;46.011;41.2657;P;PPL;RU;;61;;;;3141;;44;Europe/Moscow;17.01.2012
507977;Podstepki;Podstepki;Podstepki,Podstepnoye,Подстепки;53.5151;49.1355;P;PPL;RU;;65;;;;3140;;66;Europe/Samara;17.01.2012
505395;Prigorodka;Prigorodka;Prigorodka,Prigorodnaya,Пригородка;52.04472;39.71238;P;PPL;RU;;43;;;;3140;;154;Europe/Moscow;17.01.2012
505112;Privodino;Privodino;PRIVODINO,Privodino,ПРИВОДИНО,Приводино;61.07599;46.50238;P;PPL;RU;;6;;;;3140;;66;Europe/Moscow;17.01.2012
802629;Kovalevskoye;Kovalevskoye;Kovalevskoe,Kovalevskoje,Kovalevskoye,Ковалевское;45.19417;40.97611;P;PPL;RU;;38;;;;3139;;142;Europe/Moscow;19.01.2012
507643;Poim;Poim;Poim,Поим;53.02639;43.18721;P;PPL;RU;;57;;;;3138;;155;Europe/Moscow;17.01.2012
491158;Sokolovskoye;Sokolovskoye;Sokolovskiy,Sokolovskoe,Sokolovskoje,Sokolovskoye,Соколовское;45.25833;40.67972;P;PPL;RU;;38;;;;3138;;116;Europe/Moscow;17.01.2012
477629;Uvarovka;Uvarovka;UVAROVKA,Uvarovka,Uvarovo,УВАРОВКА;55.52778;35.60611;P;PPL;RU;;47;;;;3136;;258;Europe/Moscow;17.01.2012
545791;Kommunar;Kommunar;Kommunar,Коммунар;56.11222;40.44666;P;PPL;RU;;83;;;;3135;;101;Europe/Moscow;17.01.2012
1506676;Gari;Gari;GARI,Gari,Garinskoye,ГАРИ,Гари;59.43074;62.34967;P;PPL;RU;;71;;;;3134;;100;Asia/Yekaterinburg;17.01.2012
