geonameid;name;latitude;longitude;fclass;acode;population
471633;ВОСКРЕСЕНСКОЕ,Воскресенское;53.12336;56.14664;P;8;1992
503428;ПЫРА,Пыра;56.29527;43.35274;P;51;1991
470390;ВЫПОЛЗОВО;57.87667;33.69861;P;77;1982
2123100;МЯУНДЖА,Мяунджа;63.04944;147.18583;P;44;1977
1487332;Верхняя Инта;65.98115;60.30945;P;34;1975
2025630;Старая Чара,Чара;56.90639;118.26306;P;93;1974
497971;СЕДКЫРКЕЩ,Седкыркещ;61.75;50.91667;P;34;1973
475699;ВЕРЕЯ;55.77373;39.09766;P;47;1973
581585;АНОПИНО,Анопино;55.69809;40.66708;P;83;1972
2013326;Волочаевка Вторая,Волочаевка-Вторая;48.56778;134.57833;P;89;1971
546742;КОДИНО,Кодино;63.71976;39.64465;P;6;1970
523928;МЯТЛЕВО,Мятлево;54.89693;35.67619;P;25;1969
502145;РЕПИНО,Репино;60.17217;29.86908;P;66;1968
500996;Рождествено;59.31812;29.94594;P;42;1968
489910;СОЗИМСКИЙ,Созимский;59.74178;52.24821;P;33;1968
2120591;Тиличики;60.46667;166.1;P;92;1968
477789;Усухчай;41.42245;47.91318;P;17;1966
2125711;Эссо;55.93333;158.7;P;92;1965
561234;Глинка;54.64043;32.87811;P;69;1964
1510030;БИСКАМЖА,Бискамжа;53.44972;89.52722;P;31;1961
2021370;Кульдур;49.2084;131.6387;P;89;1957
1503169;КЛЮЧЕВСК,Ключевск;57.1216;60.9414;P;71;1955
819112;Чупряково;55.55282;36.62721;P;47;1951
462305;Знаменское;53.27869;35.69055;P;56;1950
506291;ПОРЕЧЬЕ-РЫБНОЕ,Поречье-Рыбное;57.09805;39.38354;P;88;1949
2013942;Усть-Карск;52.7011;118.8077;P;93;1947
534245;ЛОПАНДИНО,Лопандино;52.4666;34.8163;P;10;1938
565774;ДОБРЯТИНО,Добрятино;55.5055;41.3195;P;83;1934
1507745;Чоя;52.0108;86.5467;P;3;1930
518246;НОВОРУДНЫЙ,Новорудный;51.5026;58.1873;P;55;1930
499025;САМОДЕД,Самодед;63.6083;40.5111;P;6;1928
496869;СЕРЕДЕЙСКИЙ,Середейский;54.05071;35.23183;P;25;1927
515161;Опеченский Посад;58.2751;34.11731;P;52;1924
514679;Осельки;60.20503;30.49667;P;42;1920
2017155;Саскылах;71.91667;114.08333;P;63;1920
564417;ДУБРОВКА,Дубровка;59.22866;51.15578;P;33;1916
480798;Цуриб;42.2368;46.83073;P;17;1915
508441;Поддорье;57.46947;31.11561;P;52;1913
582358;АЛТУХОВО,Алтухово;52.67559;34.36703;P;10;1908
2123836;ЛАЗАРЕВ,Лазарев;52.225;141.51306;P;30;1906
554776;Износки;54.98806;35.31083;P;25;1905
1505579;ИНТА,Инта;66.03169;60.16594;P;34;1900
841363;Новотерский;44.14861;43.0925;P;70;1900
533793;ЛУБЯНЫ,Лубяны;56.0378;51.40001;P;73;1899
482589;Тлярата;42.10408;46.3559;P;17;1898
514246;ОСТЕР,Остер;54.017;32.8019;P;69;1894
475469;ВЕРХНЕТУЛОМСКИЙ;68.60727;31.79621;P;49;1889
535711;Лесное;58.28406;35.51584;P;77;1887
503210;РАДОВИЦКИЙ,Радовитский;55.1282;39.7956;P;47;1887
478782;Уразовка;55.40126;45.6186;P;51;1884
469995;ВЫСОЦК;60.62879;28.57048;P;42;1873
469275;Ямкино;55.92088;38.40417;P;47;1865
2126710;БЕРИНГОВСКИЙ,Беринговский;63.05;179.31667;P;15;1861
527299;Междуреченск;63.24556;48.55333;P;34;1855
485206;СЫНТУЛ,Сынтул;55.00327;41.2971;P;62;1842
483269;Терскол;43.25528;42.51528;P;22;1835
529051;МАРОМИЦА,Маромица;59.86828;48.01227;P;33;1832
494199;ШИРОКОВСКИЙ,Широковский;58.8411;57.785;P;90;1823
572091;Боровой,Боровый;63.23005;52.89031;P;34;1821
1501377;Кунгуртуг;50.59944;97.52278;P;79;1820
480637;ТУКАН,Тукан;53.8409;57.4552;P;8;1808
1511276;АТАГАЙ,Атагай;55.1033;99.3875;P;20;1805
542561;Красная Заря;52.7825;37.68056;P;56;1802
491029;СОЛГИНСКИЙ,Солгинский;61.05;41.34278;P;6;1802
584087;АФРИКАНДА,Африканда;67.44289;32.78279;P;49;1800
584003;Агой;44.1466;39.0373;P;38;1800
2012544;Жемчуг;51.6861;102.459;P;11;1800
572220;Борок;58.06532;38.2362;P;88;1800
469544;Яковлево;60.29409;29.488;P;42;1800
515612;Ольгинка;44.2075;38.89111;P;38;1800
1497899;Гальбштадт,Некрасово;53.2264;78.9845;P;4;1778
489998;Советское,Шатой,Шуьйта-ГІала;42.87143;45.68865;P;12;1775
482096;ТОРФЯНОЙ,Торфяной;58.4916;49.19786;P;33;1775
473382;Вишняковские Дачи;55.7647;38.13334;P;47;1773
2122229;Паратунка;52.95;158.23333;P;92;1767
2021504;КРОПОТКИН,Кропоткин;58.50944;115.32167;P;20;1765
580688;Асаново;54.89418;55.49083;P;8;1764
474290;Верхозим;52.71221;45.41803;P;57;1756
473150;Владимирское;56.82002;45.11843;P;51;1749
1504850;Мыс-Каменный;68.45972;73.59028;P;87;1745
508216;Подлесный;53.94003;38.26872;P;76;1745
569681;ЧЕБСАРА,Чебсара;59.20016;38.83556;P;85;1742
580960;АРХИПОВКА,Архиповка;56.66292;41.25434;P;21;1741
584309;Ачи,Ачису;42.65197;47.68282;P;17;1737
551732;Катынь;54.77455;31.69041;P;69;1737
536857;ЛАШМА,Лашма;54.9321;41.14379;P;62;1736
535678;ЛЕСНЫЕ ПОЛЯНЫ,Лесные Поляны;59.00314;52.41802;P;33;1731
7458389;Кусак;53.2238;78.9337;P;4;1722
2023190;КАНГАЛАССЫ,Кангалассы;62.34639;129.96278;P;63;1721
2123979;Курильск;45.23333;147.88333;P;JA;1719
559862;ГОРКИ ЛЕНИНСКИЕ,Горки-Ленинские;55.50855;37.77618;P;47;1715
2017626;ПРИМОРСКИЙ,Приморский;43.09833;131.5875;P;59;1708
536155;ЛЕНИНСК,Ленинск;54.90306;59.8675;P;13;1701
1492638;Северка;52.13333;79.28333;P;4;1701
580621;Ашильта;42.77042;46.72992;P;17;1700
2024858;Достоевка;44.3248;133.4785;P;59;1700
561387;Глафировка;46.76378;38.40785;P;38;1700
2020744;ЛИСТВЯНКА,Листвянка;51.8535;104.8693;P;20;1700
1499386;Манжерок;51.82861;85.76722;P;3;1700
486456;Сукко;44.79945;37.42145;P;38;1700
2027859;АЛМАЗНЫЙ,Алмазный;62.44917;114.32778;P;63;1699
473378;ВИСИМ,Висим;57.6488;59.5014;P;71;1699
2023249;КАМЕНКА,Каменка;44.45694;136.01222;P;59;1693
2020595;МАГАН,Маган;62.10528;129.52778;P;63;1686
582164;Анастасиевка;47.56072;38.52837;P;61;1684
1490962;СТАРОПЫШМИНСК,Старопышминск;56.93867;60.90295;P;71;1679
511012;ПЕРВОАВГУСТОВСКИЙ,Первоавгустовский;52.2264;35.0552;P;41;1677
577408;Берендеево;56.60078;39.02173;P;88;1676
2027196;БАЛАХНИНСКИЙ,Балахнинский;58.01056;114.27694;P;20;1675
1492491;Шахи;53.3361;83.3624;P;4;1675
544068;КОСМЫНИНО,Космынино;57.58184;40.76434;P;37;1670
2027042;Батагай-Алыта;67.80056;130.41139;P;63;1666
562413;ФРОЛИЩИ;56.42177;42.65187;P;51;1659
466798;ЮБИЛЕЙНЫЙ,Юбилейный;58.7794;57.7822;P;90;1656
577907;БЕЛООСТРОВ,Белоостров;60.15118;30.00151;P;66;1654
553374;КАМИНСКИЙ,Каминский;57.15159;41.47318;P;21;1645
519168;НОВКИ,Новки;56.36386;41.08655;P;83;1639
1495812;ОУС,Оус;60.90583;61.51861;P;71;1639
2013441;Вершино-Шахтаминский;51.3012;117.8868;P;93;1633
2123292;Мгачи;51.05;142.26667;P;64;1632
2023920;ГОРНЫЙ,Горный;50.76083;136.43972;P;30;1625
2021980;КЛЮЧЕВСКИЙ,Ключевский;53.5317;119.4519;P;93;1621
533916;ЛОЙГА,Лойга;61.07845;44.6075;P;6;1618
542400;КРАСНОФАРФОРНЫЙ,Краснофарфорный;59.1364;31.85023;P;52;1613
1485873;ЕРТАРСКИЙ;56.79016;64.29952;P;71;1612
464468;ЗАРУБИНО;58.735;33.47556;P;52;1612
2120257;УГЛЕЗАВОДСК;47.31667;142.61667;P;64;1610
1506131;Гришковка;53.1487;78.751;P;4;1607
557100;Ильинское;56.96667;37.18333;P;77;1607
571154;БУИНСК,Буинск;55.195;47.0608;P;16;1606
493394;Шуньга;62.60263;34.9468;P;28;1600
2022129;КИЧЕРА,Кичера;55.9375;110.09972;P;11;1593
2017632;ПРИИСКОВЫЙ,Приисковый;51.93333;116.63333;P;93;1578
1506962;Элекмонар;51.46083;86.02194;P;3;1567
517503;НОВ.ЛЕУШИНО,Новое Леушино;56.80732;40.51443;P;21;1565
472387;ВОЛОШКА,Волошка;61.33139;40.08583;P;6;1562
484837;Талашкино;54.65471;32.18325;P;69;1559
1491197;СПАССК,Спасск;52.747;87.7545;P;29;1556
478849;Уралец;57.6614;59.6497;P;71;1551
568954;ЧЕРНАЯ ХОЛУНИЦА,Чёрная Холуница;58.85114;51.71545;P;33;1539
468116;ЕКИМОВИЧИ;54.11285;33.29648;P;69;1534
479999;ТЯРЛЕВО;59.70056;30.45639;P;66;1523
2016680;ШИРОКИЙ,Широкий;49.758;129.523;P;5;1519
2013921;Усть-Куйга;70.01667;135.6;P;63;1517
545938;КОМАРИХИНСКИЙ,Комарихинский;58.0979;57.1163;P;90;1510
2016474;Сиваковка;44.4758;132.3624;P;59;1503
545129;Копорье;59.71067;29.03488;P;42;1500
544830;Кормежка,Кормёжка;51.9005;48.0163;P;67;1500
825214;Отрадное;54.94114;20.11396;P;23;1500
506738;Помары;55.96815;48.35072;P;45;1500
477703;Уторгош;58.28127;30.25344;P;52;1500
470549;Выбор;57.22716;29.1663;P;60;1500
552161;КАРПУШИХА,Карпушиха;57.50167;59.89556;P;71;1497
538937;Курба;57.56097;39.4981;P;88;1493
2126493;БОШНЯКОВО,Бошняково;49.63333;142.16667;P;64;1491
1506107;Грязновское;56.7825;61.7053;P;71;1486
2021434;Кудара-Сомон;50.15472;107.40139;P;11;1475
528017;МЕДВЕДИЦКИЙ,Медведитский;50.78521;44.71287;P;84;1475
577892;БЕЛОРЕЧЕНСК,Белореченск;58.7725;52.29357;P;33;1473
6283717;Логовское;53.4943;84.2016;P;4;1473
2014808;ТУРКА,Турка;52.9492;108.2217;P;11;1472
476252;Ведана,Ведено;42.96892;46.09611;P;12;1472
541446;КРАСНЫЙ ПРОФИНТЕРН,Красный Профинтерн;57.74459;40.43502;P;88;1468
544440;Корсаково;53.26766;37.35689;P;56;1465
564200;ДУЛЯПИНО,Дуляпино;57.25783;40.81472;P;21;1456
541629;КРАСНЫЙ ЛУЧ,Красный Луч;57.06676;30.09032;P;60;1452
4031625;Лорино;65.5;-171.71667;P;15;1450
467527;Емца;63.07337;40.33285;P;6;1441
1485354;ЗАВОДОУСПЕНСКОЕ,Заводоуспенское;56.86256;65.01553;P;71;1441
1505502;ИРША,Ирша;55.9273;94.7999;P;91;1436
2027002;БАЯНГОЛ,Баянгол;50.6977;103.4656;P;11;1432
829291;ИЛЕЗА,Илеза;61.05328;43.90021;P;6;1430
537888;Кузино;59.77665;38.3104;P;85;1423
6269121;Гражданка;44.2218;133.1753;P;59;1418
2013406;ВИДИМ,Видим;56.4088;103.1106;P;20;1415
1489900;ТАЙГИНКА,Тайгинка;55.6244;60.5076;P;13;1413
2127060;АРМАНЬ,Армань;59.7;150.16667;P;44;1411
489743;Спасское-Лутовиново;53.37012;36.62297;P;56;1411
550574;ХАРИТОНОВО,Харитоново;61.40092;47.49779;P;6;1402
557276;Ильичево,Ильичёво;60.26808;29.7523;P;42;1400
1490516;СВЕТЛОГОРСК;66.93762;88.35265;P;91;1398
480704;ТУБИНСКИЙ,Тубинский;52.88917;58.2225;P;8;1388
2013465;ВЕРХОЯНСК,Верхоянск;67.54472;133.385;P;63;1388
498783;Саперный,Сапёрный;59.77611;30.66139;P;66;1371
542942;Крапивна;53.94234;37.15744;P;76;1367
560058;Горицы;59.86949;38.26016;P;85;1362
483240;Теряево;56.16974;36.12545;P;47;1351
464616;ЗАРЕЧНЫЙ;57.46931;42.28431;P;21;1335
514719;Орудьево;56.43333;37.53333;P;47;1334
485231;Сылва;57.3092;58.7734;P;71;1330
562814;Филимонки;55.55794;37.34719;P;47;1329
573634;Большое Грызлово;54.80033;37.63939;P;47;1328
497764;Селище;56.88794;33.26914;P;77;1328
1539582;Иогач;51.78167;87.26306;P;3;1324
463544;Жанхотеко;43.56417;43.21056;P;22;1324
525371;Мордино;61.35327;51.89574;P;34;1323
2120400;ТУНГОР;53.38083;142.95639;P;64;1322
492633;СИТНИКИ,Ситники;56.45529;44.06658;P;51;1321
512524;Парма;66;57.7;P;34;1319
2019936;Многоудобное;43.4675;132.4643;P;59;1317
510139;Петро-Славянка;59.80222;30.50694;P;66;1308
1505212;ИЗУМРУД,Изумруд;57.07882;61.39932;P;71;1307
2025256;Чумикан;54.71833;135.315;P;30;1305
2020644;Ляличи;44.0702;132.3915;P;59;1300
483379;ТЕРИБЕРКА;69.16088;35.14527;P;49;1300
1484889;ЗЮЗЕЛЬСКИЙ,Зюзельский;56.4856;60.1331;P;71;1300
2020707;ЛОНДОКО,Лондоко;49.018;131.9914;P;89;1298
526605;Микулино;56.45188;35.60685;P;47;1292
473627;Виловатово;56.1724;46.60134;P;45;1288
2027316;Аян;56.45;138.16667;P;30;1286
1491600;СНЕЖНОГОРСК,Снежногорск;68.09306;87.74;P;91;1286
2016628;Штыково;43.3879;132.3631;P;59;1285
2017756;ПОПОВА,Попова;42.96028;131.72278;P;59;1285
2123805;ЛЕОНИДОВО,Леонидово;49.28333;142.86667;P;64;1283
1490776;Стуково;53.21278;83.33778;P;4;1266
583731;АККЕРМАНОВКА,Старая Аккермановка;51.24669;58.23908;P;55;1264
556430;ИМ. ЖЕЛЯБОВА,Имени Желябова;58.9544;36.5956;P;85;1261
550726;ХАНИНО,Ханино;54.211;36.62292;P;76;1256
576754;Берново;56.68633;34.70357;P;77;1253
529113;МАРКОВО;57.0185;40.49465;P;21;1253
2124611;ХОЛОДНЫЙ,Холодный;62.71667;147.95;P;44;1247
4031637;Лаврентия;65.58333;-171;P;15;1242
502423;Разлив;60.07919;29.97206;P;66;1230
2016305;СОЛНЕЧНЫЙ,Солнечный;60.41667;137.5;P;63;1230
498696;Сараны;58.5;58.88333;P;90;1224
503772;ПУТЕЕЦ,Путеец;65.17157;57.09101;P;34;1223
2020871;Лебединый;58.51667;125.51667;P;63;1213
1511329;АСБЕСТОВСКИЙ,Асбестовский;57.75574;61.39672;P;71;1209
1511364;Артыбаш;51.79278;87.27611;P;3;1200
1510395;Беляши;49.73333;87.41667;P;3;1200
573302;Большое Скуратово,Скуратово;53.43852;36.84085;P;76;1200
467787;лкино,ЕЛКИНО;58.6922;59.832;P;71;1200
544746;Коробицыно;60.51523;29.72437;P;42;1200
522080;Николо-Ленивец;54.74943;35.60133;P;25;1200
495922;Шальский;61.79698;36.0168;P;28;1200
485162;Сыростан;55.0634;59.9002;P;13;1200
2012379;Звездный,Звёздный;56.7492;106.4799;P;20;1200
2125906;ДУКАТ,Дукат;62.55;155.55;P;44;1194
528216;Майское;52.27244;50.03382;P;65;1190
541550;КРАСНЫЙ ОКТЯБРЬ,Красный Октябрь;56.10347;41.38395;P;83;1189
468927;Ярополец;56.13333;35.83317;P;47;1184
2024461;ЭКИМЧАН,Экимчан;53.06667;132.96667;P;5;1177
2121324;Шебунино;46.43389;141.86028;P;64;1177
1494190;ПРИИСКОВЫЙ,Приисковый;54.65611;88.68722;P;31;1174
563623;Джайрах,Джейрах;42.82042;44.68139;P;19;1174
2023324;КАДАЯ,Кадая;50.9327;119.2911;P;93;1167
1508217;ЧЕРЕМШАНКА,Черемшанка;56.1192;60.26804;P;13;1161
518858;Гребнево;55.95074;38.07973;P;47;1161
583036;Александровская;59.73083;30.33222;P;66;1159
547005;Кобринское;59.4225;30.12389;P;42;1158
1510924;Бараба;56.75;61.76667;P;71;1153
841270;УДАРНЫЙ,Ударный;44.34917;42.50528;P;27;1142
490993;СОЛНЕЧНОЕ,Солнечное;60.14906;29.94279;P;66;1136
2020687;Лучки;44.2835;132.2603;P;59;1131
1492142;Широкая Речка;56.79858;60.48522;P;71;1131
567111;Данки;54.91806;37.57009;P;47;1130
478080;Усть-Ижора;59.81194;30.58139;P;66;1127
2015217;ТОКУР;53.13333;132.9;P;5;1126
2015707;ТАХТАМЫГДА;54.1;123.56667;P;5;1125
493795;ШОНГУЙ,Шонгуй;68.75261;33.14595;P;49;1122
2022143;Мал.Хужир,ХУЖИР,Хужир;53.19389;107.33972;P;20;1118
1487260;Верхняя Сысерть;56.44012;60.75564;P;71;1115
1507390;ДИКСОН,Диксон;73.50694;80.54639;P;91;1113
1494088;ПРОМЫШЛЕННЫЙ,Промышленный;67.58333;63.91667;P;34;1112
2015852;СВЕТЛАЯ;46.53889;138.32972;P;59;1109
2017537;ПУТЯТИН,Путятин;42.8601;132.4168;P;59;1106
569615;ЧЕКАЛИН,Чекалин;54.09685;36.24499;P;76;1105
475003;ВЕРХНИЙ ФИАГДОН,Верхний Фиагдон;42.83323;44.30657;P;68;1102
1510779;Бастан;51.85889;79.47444;P;4;1100
558969;Греческое;44.43053;43.0083;P;70;1100
493866;Кварцитный;61.49321;35.02888;P;28;1100
866267;Лермонтово;44.3038;38.7572;P;38;1100
1497729;Николаевка;51.92556;79.41583;P;4;1100
470499;Выдропужск;57.3647;34.84287;P;77;1100
575751;БОГАТЫРЬ,Богатырь;53.4298;49.9455;P;65;1098
495470;ШАЙГИНО,Шайгино;57.76751;46.86181;P;51;1095
569269;ЧЕРЕМУШСКИЙ,Черемушский;61.27306;47.26361;P;6;1093
542765;Красн.Горка,Красная Горка;55.38666;46.10925;P;51;1088
510878;ПЕРВОМАЙСКИЙ,Первомайский;56.61474;43.35825;P;51;1086
1488030;Устьянка;53.4527;78.7425;P;4;1086
2016733;Шестаково;56.4915;103.96;P;20;1084
1504968;Калтай;56.27917;84.87861;P;75;1077
567972;ЧИСТОЕ;56.53753;43.00445;P;51;1065
535672;ЛЕСОГОРСК,Лесогорск;55.0979;43.93552;P;51;1061
470304;ВЫША;53.84768;42.37766;P;46;1061
562136;ГАЛИЦЫ;56.17759;42.84588;P;83;1060
461781;ЗЫКОВО,Зыково;54.06853;45.08633;P;46;1059
539684;Кукобой;58.70089;39.91427;P;88;1053
2125626;ГАСТЕЛЛО,Гастелло;49.11667;142.96667;P;64;1042
856845;Казачка;53.3644;38.0694;P;76;1042
2022369;ХОЛТОСОН,Холтосон;50.2981;103.3097;P;11;1040
545881;КОМАРОВО,Комарово;60.18408;29.81752;P;66;1039
572506;Борисова Грива;60.08936;30.97727;P;42;1032
471910;Воронцовка;46.6529;38.0787;P;38;1030
2015576;ТАНХОЙ;51.55278;105.13056;P;11;1028
475060;Верхние Осельки;60.24948;30.44938;P;42;1026
